time,I_L2
1.4969600000e-01,2.4096819132e+01
1.4970000000e-01,2.6552130142e+01
1.4970400000e-01,2.8856538555e+01
1.4970800000e-01,3.0946599201e+01
1.4971200000e-01,3.2765207962e+01
1.4971600000e-01,3.4131363428e+01
1.4972000000e-01,3.4637404531e+01
1.4972400000e-01,3.3926219963e+01
1.4972800000e-01,3.1963180708e+01
1.4973200000e-01,2.9193961722e+01
1.4973600000e-01,2.6039246877e+01
1.4974000000e-01,2.2837170770e+01
1.4974400000e-01,1.9718878384e+01
1.4974800000e-01,1.6702685018e+01
1.4975200000e-01,1.3810484978e+01
1.4975600000e-01,1.1061786767e+01
1.4976000000e-01,8.4734665636e+00
1.4976400000e-01,6.1223966203e+00
1.4976800000e-01,4.2658094550e+00
1.4977200000e-01,3.2702913586e+00
1.4977600000e-01,3.4678496180e+00
1.4978000000e-01,4.9035392740e+00
1.4978400000e-01,7.1229490135e+00
1.4978800000e-01,9.6706438981e+00
1.4979200000e-01,1.2245550790e+01
1.4979600000e-01,1.4793738204e+01
1.4980000000e-01,1.7252687392e+01
1.4980400000e-01,1.9564047800e+01
1.4980800000e-01,2.1674472894e+01
1.4981200000e-01,2.3536342162e+01
1.4981600000e-01,2.4976829150e+01
1.4982000000e-01,2.5595158226e+01
1.4982400000e-01,2.5023012940e+01
1.4982800000e-01,2.3170371766e+01
1.4983200000e-01,2.0440907276e+01
1.4983600000e-01,1.7270218603e+01
1.4984000000e-01,1.4009727687e+01
1.4984400000e-01,1.0804525459e+01
1.4984800000e-01,7.6857755123e+00
1.4985200000e-01,4.6880465490e+00
1.4985600000e-01,1.8430916829e+00
1.4986000000e-01,-8.2058936812e-01
1.4986400000e-01,-3.2147405325e+00
1.4986800000e-01,-5.0712794698e+00
1.4987200000e-01,-6.0149660946e+00
1.4987600000e-01,-5.7357603711e+00
1.4988000000e-01,-4.2521457707e+00
1.4988400000e-01,-2.0380232816e+00
1.4988800000e-01,4.6468290126e-01
1.4989200000e-01,2.9665388830e+00
1.4989600000e-01,5.4263351514e+00
1.4990000000e-01,7.7940033550e+00
1.4990400000e-01,1.0023219775e+01
1.4990800000e-01,1.2072053327e+01
1.4991200000e-01,1.3903516657e+01
1.4991600000e-01,1.5354359546e+01
1.4992000000e-01,1.6032226019e+01
1.4992400000e-01,1.5576293096e+01
1.4992800000e-01,1.3855044233e+01
1.4993200000e-01,1.1193626477e+01
1.4993600000e-01,8.0434230383e+00
1.4994000000e-01,4.7678208606e+00
1.4994400000e-01,1.5241189972e+00
1.4994800000e-01,-1.6446136532e+00
1.4995200000e-01,-4.6921520745e+00
1.4995600000e-01,-7.5755342563e+00
1.4996000000e-01,-1.0255672195e+01
1.4996400000e-01,-1.2634375829e+01
1.4996800000e-01,-1.4434452052e+01
1.4997200000e-01,-1.5272829381e+01
1.4997600000e-01,-1.4880483596e+01
1.4998000000e-01,-1.3353837664e+01
1.4998400000e-01,-1.1150329297e+01
1.4998800000e-01,-8.6994059331e+00
1.4999200000e-01,-6.2779027135e+00
1.4999600000e-01,-3.9141935171e+00
1.5000000000e-01,-1.6457427762e+00
1.5000400000e-01,4.9330437904e-01
1.5000800000e-01,2.4725797968e+00
1.5001200000e-01,4.2658701609e+00
1.5001600000e-01,5.7200662256e+00
1.5002000000e-01,6.4521094941e+00
1.5002400000e-01,6.1086688451e+00
1.5002800000e-01,4.5167496535e+00
1.5003200000e-01,1.9229685598e+00
1.5003600000e-01,-1.2055570251e+00
1.5004000000e-01,-4.4939825248e+00
1.5004400000e-01,-7.7736554204e+00
1.5004800000e-01,-1.0989610106e+01
1.5005200000e-01,-1.4084015518e+01
1.5005600000e-01,-1.7002752715e+01
1.5006000000e-01,-1.9696198135e+01
1.5006400000e-01,-2.2056712896e+01
1.5006800000e-01,-2.3798801017e+01
1.5007200000e-01,-2.4531498532e+01
1.5007600000e-01,-2.4026747773e+01
1.5008000000e-01,-2.2458838312e+01
1.5008400000e-01,-2.0268674140e+01
1.5008800000e-01,-1.7872708781e+01
1.5009200000e-01,-1.5534326286e+01
1.5009600000e-01,-1.3269070269e+01
1.5010000000e-01,-1.1101775933e+01
1.5010400000e-01,-9.0543929963e+00
1.5010800000e-01,-7.1457183199e+00
1.5011200000e-01,-5.3911911328e+00
1.5011600000e-01,-3.9333553823e+00
1.5012000000e-01,-3.1452318280e+00
1.5012400000e-01,-3.3727930335e+00
1.5012800000e-01,-4.8305720764e+00
1.5013200000e-01,-7.3505205097e+00
1.5013600000e-01,-1.0449953113e+01
1.5014000000e-01,-1.3743176552e+01
1.5014400000e-01,-1.7051128968e+01
1.5014800000e-01,-2.0307033817e+01
1.5015200000e-01,-2.3441567654e+01
1.5015600000e-01,-2.6389555647e+01
1.5016000000e-01,-2.9090925826e+01
1.5016400000e-01,-3.1429095063e+01
1.5016800000e-01,-3.3111077033e+01
1.5017200000e-01,-3.3737945352e+01
1.5017600000e-01,-3.3122490231e+01
1.5018000000e-01,-3.1516677701e+01
1.5018400000e-01,-2.9344773167e+01
1.5018800000e-01,-2.7009672040e+01
1.5019200000e-01,-2.4760400572e+01
1.5019600000e-01,-2.2599616118e+01
1.5020000000e-01,-2.0539432890e+01
1.5020400000e-01,-1.8589518085e+01
1.5020800000e-01,-1.6757016135e+01
1.5021200000e-01,-1.5046518161e+01
1.5021600000e-01,-1.3589505345e+01
1.5022000000e-01,-1.2748149209e+01
1.5022400000e-01,-1.2861126867e+01
1.5022800000e-01,-1.4184456642e+01
1.5023200000e-01,-1.6628551875e+01
1.5023600000e-01,-1.9695281476e+01
1.5024000000e-01,-2.2988670724e+01
1.5024400000e-01,-2.6320158832e+01
1.5024800000e-01,-2.9611220431e+01
1.5025200000e-01,-3.2781138356e+01
1.5025600000e-01,-3.5753776576e+01
1.5026000000e-01,-3.8458703981e+01
1.5026400000e-01,-4.0770907284e+01
1.5026800000e-01,-4.2390738986e+01
1.5027200000e-01,-4.2911265551e+01
1.5027600000e-01,-4.2185990959e+01
1.5028000000e-01,-4.0544322599e+01
1.5028400000e-01,-3.8393836608e+01
1.5028800000e-01,-3.6123362451e+01
1.5029200000e-01,-3.3966723322e+01
1.5029600000e-01,-3.1913697681e+01
1.5030000000e-01,-2.9963652555e+01
1.5030400000e-01,-2.8113952063e+01
1.5030800000e-01,-2.6360073422e+01
1.5031200000e-01,-2.4695750686e+01
1.5031600000e-01,-2.3240968681e+01
1.5032000000e-01,-2.2346299600e+01
1.5032400000e-01,-2.2343243096e+01
1.5032800000e-01,-2.3529252557e+01
1.5033200000e-01,-2.5893058903e+01
1.5033600000e-01,-2.8921257140e+01
1.5034000000e-01,-3.2208198202e+01
1.5034400000e-01,-3.5556766109e+01
1.5034800000e-01,-3.8876778535e+01
1.5035200000e-01,-4.2076246779e+01
1.5035600000e-01,-4.5068185513e+01
1.5036000000e-01,-4.7771904585e+01
1.5036400000e-01,-5.0054477970e+01
1.5036800000e-01,-5.1610422444e+01
1.5037200000e-01,-5.2024745244e+01
1.5037600000e-01,-5.1191470053e+01
1.5038000000e-01,-4.9517110305e+01
1.5038400000e-01,-4.7392491389e+01
1.5038800000e-01,-4.5191852686e+01
1.5039200000e-01,-4.3132951618e+01
1.5039600000e-01,-4.1192673694e+01
1.5040000000e-01,-3.9357589989e+01
1.5040400000e-01,-3.7612717575e+01
1.5040800000e-01,-3.5941827851e+01
1.5041200000e-01,-3.4327765026e+01
1.5041600000e-01,-3.2878562147e+01
1.5042000000e-01,-3.1932422132e+01
1.5042400000e-01,-3.1813763274e+01
1.5042800000e-01,-3.2819242937e+01
1.5043200000e-01,-3.4984147198e+01
1.5043600000e-01,-3.7864377344e+01
1.5044000000e-01,-4.1042934141e+01
1.5044400000e-01,-4.4316412163e+01
1.5044800000e-01,-4.7584180374e+01
1.5045200000e-01,-5.0743996713e+01
1.5045600000e-01,-5.3698806873e+01
1.5046000000e-01,-5.6358199326e+01
1.5046400000e-01,-5.8582058629e+01
1.5046800000e-01,-6.0059870504e+01
1.5047200000e-01,-6.0410409824e+01
1.5047600000e-01,-5.9599056361e+01
1.5048000000e-01,-5.8023968116e+01
1.5048400000e-01,-5.6060641477e+01
1.5048800000e-01,-5.4065927812e+01
1.5049200000e-01,-5.2238465181e+01
1.5049600000e-01,-5.0540153919e+01
1.5050000000e-01,-4.8942789134e+01
1.5050400000e-01,-4.7417239801e+01
1.5050800000e-01,-4.5933973498e+01
1.5051200000e-01,-4.4463569431e+01
1.5051600000e-01,-4.3100545073e+01
1.5052000000e-01,-4.2169099822e+01
1.5052400000e-01,-4.1986047054e+01
1.5052800000e-01,-4.2841861999e+01
1.5053200000e-01,-4.4814306292e+01
1.5053600000e-01,-4.7538613523e+01
1.5054000000e-01,-5.0587129759e+01
1.5054400000e-01,-5.3751826474e+01
1.5054800000e-01,-5.6922625332e+01
1.5055200000e-01,-5.9988220531e+01
1.5055600000e-01,-6.2842802758e+01
1.5056000000e-01,-6.5387650903e+01
1.5056400000e-01,-6.7477369266e+01
1.5056800000e-01,-6.8798684182e+01
1.5057200000e-01,-6.9010423131e+01
1.5057600000e-01,-6.8154154922e+01
1.5058000000e-01,-6.6610924020e+01
1.5058400000e-01,-6.4742545752e+01
1.5058800000e-01,-6.2889185142e+01
1.5059200000e-01,-6.1230666534e+01
1.5059600000e-01,-5.9714974590e+01
1.5060000000e-01,-5.8300070266e+01
1.5060400000e-01,-5.6943514336e+01
1.5060800000e-01,-5.5603197950e+01
1.5061200000e-01,-5.4238041895e+01
1.5061600000e-01,-5.2929103493e+01
1.5062000000e-01,-5.1986186017e+01
1.5062400000e-01,-5.1718824256e+01
1.5062800000e-01,-5.2411483958e+01
1.5063200000e-01,-5.4184171030e+01
1.5063600000e-01,-5.6750892073e+01
1.5064000000e-01,-5.9673677812e+01
1.5064400000e-01,-6.2740417968e+01
1.5064800000e-01,-6.5831194655e+01
1.5065200000e-01,-6.8825193769e+01
1.5065600000e-01,-7.1607326528e+01
1.5066000000e-01,-7.4069969520e+01
1.5066400000e-01,-7.6062222616e+01
1.5066800000e-01,-7.7268103248e+01
1.5067200000e-01,-7.7385371894e+01
1.5067600000e-01,-7.6530456356e+01
1.5068000000e-01,-7.5066521300e+01
1.5068400000e-01,-7.3340916938e+01
1.5068800000e-01,-7.1675934800e+01
1.5069200000e-01,-7.0231114147e+01
1.5069600000e-01,-6.8939947768e+01
1.5070000000e-01,-6.7746017836e+01
1.5070400000e-01,-6.6593108861e+01
1.5070800000e-01,-6.5426149284e+01
1.5071200000e-01,-6.4192100599e+01
1.5071600000e-01,-6.2957925029e+01
1.5072000000e-01,-6.2018167292e+01
1.5072400000e-01,-6.1675153096e+01
1.5072800000e-01,-6.2207470023e+01
1.5073200000e-01,-6.3777257910e+01
1.5073600000e-01,-6.6177021732e+01
1.5074000000e-01,-6.8959375425e+01
1.5074400000e-01,-7.1909392120e+01
1.5074800000e-01,-7.4897804265e+01
1.5075200000e-01,-7.7794859236e+01
1.5075600000e-01,-8.0476789343e+01
1.5076000000e-01,-8.2827689010e+01
1.5076400000e-01,-8.4692203772e+01
1.5076800000e-01,-8.5753005263e+01
1.5077200000e-01,-8.5746956406e+01
1.5077600000e-01,-8.4865262121e+01
1.5078000000e-01,-8.3453753128e+01
1.5078400000e-01,-8.1845790806e+01
1.5078800000e-01,-8.0345802003e+01
1.5079200000e-01,-7.9092682653e+01
1.5079600000e-01,-7.8005864227e+01
1.5080000000e-01,-7.7014898272e+01
1.5080400000e-01,-7.6050092526e+01
1.5080800000e-01,-7.5043660195e+01
1.5081200000e-01,-7.3930796606e+01
1.5081600000e-01,-7.2764088032e+01
1.5082000000e-01,-7.1822170693e+01
1.5082400000e-01,-7.1400294228e+01
1.5082800000e-01,-7.1771224513e+01
1.5083200000e-01,-7.3138871896e+01
1.5083600000e-01,-7.5373553451e+01
1.5084000000e-01,-7.8018927285e+01
1.5084400000e-01,-8.0857969798e+01
1.5084800000e-01,-8.3751926392e+01
1.5085200000e-01,-8.6561973490e+01
1.5085600000e-01,-8.9155502657e+01
1.5086000000e-01,-9.1408138678e+01
1.5086400000e-01,-9.3160281984e+01
1.5086800000e-01,-9.4093763388e+01
1.5087200000e-01,-9.3983820491e+01
1.5087600000e-01,-9.3095436283e+01
1.5088000000e-01,-9.1756856074e+01
1.5088400000e-01,-9.0287169745e+01
1.5088800000e-01,-8.8972246377e+01
1.5089200000e-01,-8.7929344683e+01
1.5089600000e-01,-8.7063695533e+01
1.5090000000e-01,-8.6290677764e+01
1.5090400000e-01,-8.5527016356e+01
1.5090800000e-01,-8.4692139903e+01
1.5091200000e-01,-8.3709444680e+01
1.5091600000e-01,-8.2616729284e+01
1.5092000000e-01,-8.1676033874e+01
1.5092400000e-01,-8.1175708095e+01
1.5092800000e-01,-8.1382880072e+01
1.5093200000e-01,-8.2542055336e+01
1.5093600000e-01,-8.4600148456e+01
1.5094000000e-01,-8.7094625502e+01
1.5094400000e-01,-8.9807438069e+01
1.5094800000e-01,-9.2590699750e+01
1.5095200000e-01,-9.5296911498e+01
1.5095600000e-01,-9.7785015700e+01
1.5096000000e-01,-9.9922548675e+01
1.5096400000e-01,-1.0154644508e+02
1.5096800000e-01,-1.0233973550e+02
1.5097200000e-01,-1.0211654308e+02
1.5097600000e-01,-1.0121313284e+02
1.5098000000e-01,-9.9940478914e+01
1.5098400000e-01,-9.8603558634e+01
1.5098800000e-01,-9.7469396957e+01
1.5099200000e-01,-9.6632986962e+01
1.5099600000e-01,-9.5985529262e+01
1.5100000000e-01,-9.5428345695e+01
1.5100400000e-01,-9.4864675614e+01
1.5100800000e-01,-9.4201240583e+01
1.5101200000e-01,-9.3349695220e+01
1.5101600000e-01,-9.2332676891e+01
1.5102000000e-01,-9.1394928563e+01
1.5102400000e-01,-9.0818001702e+01
1.5102800000e-01,-9.0863447156e+01
1.5103200000e-01,-9.1771860968e+01
1.5103600000e-01,-9.3532984298e+01
1.5104000000e-01,-9.5767035780e+01
1.5104400000e-01,-9.8253408113e+01
1.5104800000e-01,-1.0083650474e+02
1.5105200000e-01,-1.0336137740e+02
1.5105600000e-01,-1.0567950056e+02
1.5106000000e-01,-1.0765105048e+02
1.5106400000e-01,-1.0911037869e+02
1.5106800000e-01,-1.0978673843e+02
1.5107200000e-01,-1.0956552401e+02
1.5107600000e-01,-1.0876473079e+02
1.5108000000e-01,-1.0767996876e+02
1.5108400000e-01,-1.0659999121e+02
1.5108800000e-01,-1.0577049411e+02
1.5109200000e-01,-1.0526148364e+02
1.5109600000e-01,-1.0494833382e+02
1.5110000000e-01,-1.0471662155e+02
1.5110400000e-01,-1.0445458138e+02
1.5110800000e-01,-1.0405489712e+02
1.5111200000e-01,-1.0341635527e+02
1.5111600000e-01,-1.0254511553e+02
1.5112000000e-01,-1.0166722716e+02
1.5112400000e-01,-1.0105708829e+02
1.5112800000e-01,-1.0097052260e+02
1.5113200000e-01,-1.0164430270e+02
1.5113600000e-01,-1.0311079229e+02
1.5114000000e-01,-1.0507299111e+02
1.5114400000e-01,-1.0730929672e+02
1.5114800000e-01,-1.0965730192e+02
1.5115200000e-01,-1.1195570295e+02
1.5115600000e-01,-1.1404973375e+02
1.5116000000e-01,-1.1579354611e+02
1.5116400000e-01,-1.1702073192e+02
1.5116800000e-01,-1.1750843331e+02
1.5117200000e-01,-1.1721381006e+02
1.5117600000e-01,-1.1643814090e+02
1.5118000000e-01,-1.1546316062e+02
1.5118400000e-01,-1.1456284537e+02
1.5118800000e-01,-1.1396253810e+02
1.5119200000e-01,-1.1370784414e+02
1.5119600000e-01,-1.1365960606e+02
1.5120000000e-01,-1.1368880783e+02
1.5120400000e-01,-1.1366970901e+02
1.5120800000e-01,-1.1348185021e+02
1.5121200000e-01,-1.1301189878e+02
1.5121600000e-01,-1.1224973146e+02
1.5122000000e-01,-1.1140244063e+02
1.5122400000e-01,-1.1073765234e+02
1.5122800000e-01,-1.1050566403e+02
1.5123200000e-01,-1.1093948335e+02
1.5123600000e-01,-1.1211345636e+02
1.5124000000e-01,-1.1381257342e+02
1.5124400000e-01,-1.1581474562e+02
1.5124800000e-01,-1.1795031549e+02
1.5125200000e-01,-1.2005112117e+02
1.5125600000e-01,-1.2195556624e+02
1.5126000000e-01,-1.2351111394e+02
1.5126400000e-01,-1.2455027328e+02
1.5126800000e-01,-1.2489744590e+02
1.5127200000e-01,-1.2457967301e+02
1.5127600000e-01,-1.2388076038e+02
1.5128000000e-01,-1.2306776599e+02
1.5128400000e-01,-1.2239910585e+02
1.5128800000e-01,-1.2207861679e+02
1.5129200000e-01,-1.2212609274e+02
1.5129600000e-01,-1.2238729150e+02
1.5130000000e-01,-1.2271809140e+02
1.5130400000e-01,-1.2297834714e+02
1.5130800000e-01,-1.2303411339e+02
1.5131200000e-01,-1.2275968546e+02
1.5131600000e-01,-1.2212809939e+02
1.5132000000e-01,-1.2132672704e+02
1.5132400000e-01,-1.2061654077e+02
1.5132800000e-01,-1.2024249388e+02
1.5133200000e-01,-1.2043410392e+02
1.5133600000e-01,-1.2130745554e+02
1.5134000000e-01,-1.2272930592e+02
1.5134400000e-01,-1.2447842783e+02
1.5134800000e-01,-1.2637849074e+02
1.5135200000e-01,-1.2825513600e+02
1.5135600000e-01,-1.2994063371e+02
1.5136000000e-01,-1.3127647805e+02
1.5136400000e-01,-1.3209522008e+02
1.5136800000e-01,-1.3226933553e+02
1.5137200000e-01,-1.3189530124e+02
1.5137600000e-01,-1.3124020901e+02
1.5138000000e-01,-1.3055711664e+02
1.5138400000e-01,-1.3008951834e+02
1.5138800000e-01,-1.3001993966e+02
1.5139200000e-01,-1.3034220574e+02
1.5139600000e-01,-1.3088756263e+02
1.5140000000e-01,-1.3149726590e+02
1.5140400000e-01,-1.3201718764e+02
1.5140800000e-01,-1.3230025314e+02
1.5141200000e-01,-1.3220867290e+02
1.5141600000e-01,-1.3169846752e+02
1.5142000000e-01,-1.3093674883e+02
1.5142400000e-01,-1.3017800527e+02
1.5142800000e-01,-1.2966192339e+02
1.5143200000e-01,-1.2961455160e+02
1.5143600000e-01,-1.3019303274e+02
1.5144000000e-01,-1.3134506444e+02
1.5144400000e-01,-1.3285099354e+02
1.5144800000e-01,-1.3452766666e+02
1.5145200000e-01,-1.3619437971e+02
1.5145600000e-01,-1.3767709014e+02
1.5146000000e-01,-1.3881111756e+02
1.5146400000e-01,-1.3942921774e+02
1.5146800000e-01,-1.3945173145e+02
1.5147200000e-01,-1.3904308358e+02
1.5147600000e-01,-1.3845347337e+02
1.5148000000e-01,-1.3792172949e+02
1.5148400000e-01,-1.3767620709e+02
1.5148800000e-01,-1.3787752777e+02
1.5149200000e-01,-1.3849268101e+02
1.5149600000e-01,-1.3933833646e+02
1.5150000000e-01,-1.4024106360e+02
1.5150400000e-01,-1.4103272465e+02
1.5150800000e-01,-1.4155312372e+02
1.5151200000e-01,-1.4165242865e+02
1.5151600000e-01,-1.4126933478e+02
1.5152000000e-01,-1.4055012623e+02
1.5152400000e-01,-1.3974303674e+02
1.5152800000e-01,-1.3908271831e+02
1.5153200000e-01,-1.3879201473e+02
1.5153600000e-01,-1.3906872985e+02
1.5154000000e-01,-1.3994099422e+02
1.5154400000e-01,-1.4119190384e+02
1.5154800000e-01,-1.4263185939e+02
1.5155200000e-01,-1.4407423351e+02
1.5155600000e-01,-1.4533909646e+02
1.5156000000e-01,-1.4625601457e+02
1.5156400000e-01,-1.4665874273e+02
1.5156800000e-01,-1.4651586241e+02
1.5157200000e-01,-1.4605881338e+02
1.5157600000e-01,-1.4552134113e+02
1.5158000000e-01,-1.4512840107e+02
1.5158400000e-01,-1.4509353892e+02
1.5158800000e-01,-1.4555538717e+02
1.5159200000e-01,-1.4645369212e+02
1.5159600000e-01,-1.4759087158e+02
1.5160000000e-01,-1.4877907219e+02
1.5160400000e-01,-1.4983637955e+02
1.5160800000e-01,-1.5058967687e+02
1.5161200000e-01,-1.5087725448e+02
1.5161600000e-01,-1.5062761719e+02
1.5162000000e-01,-1.4997856220e+02
1.5162400000e-01,-1.4917032793e+02
1.5162800000e-01,-1.4843113253e+02
1.5163200000e-01,-1.4797895906e+02
1.5163600000e-01,-1.4802468379e+02
1.5164000000e-01,-1.4864783405e+02
1.5164400000e-01,-1.4967007045e+02
1.5164800000e-01,-1.5089364490e+02
1.5165200000e-01,-1.5212602972e+02
1.5165600000e-01,-1.5318153091e+02
1.5166000000e-01,-1.5388417890e+02
1.5166400000e-01,-1.5408700840e+02
1.5166800000e-01,-1.5381294221e+02
1.5167200000e-01,-1.5331133144e+02
1.5167600000e-01,-1.5280293371e+02
1.5168000000e-01,-1.5250039034e+02
1.5168400000e-01,-1.5260436893e+02
1.5168800000e-01,-1.5324077693e+02
1.5169200000e-01,-1.5433690205e+02
1.5169600000e-01,-1.5568187558e+02
1.5170000000e-01,-1.5707493528e+02
1.5170400000e-01,-1.5832179804e+02
1.5170800000e-01,-1.5923770803e+02
1.5171200000e-01,-1.5965021666e+02
1.5171600000e-01,-1.5948463818e+02
1.5172000000e-01,-1.5888161877e+02
1.5172400000e-01,-1.5807249736e+02
1.5172800000e-01,-1.5727829861e+02
1.5173200000e-01,-1.5671101364e+02
1.5173600000e-01,-1.5659783537e+02
1.5174000000e-01,-1.5706465355e+02
1.5174400000e-01,-1.5794833700e+02
1.5174800000e-01,-1.5904272811e+02
1.5175200000e-01,-1.6014819510e+02
1.5175600000e-01,-1.6107218768e+02
1.5176000000e-01,-1.6163223467e+02
1.5176400000e-01,-1.6168831863e+02
1.5176800000e-01,-1.6130162384e+02
1.5177200000e-01,-1.6075007427e+02
1.5177600000e-01,-1.6024218612e+02
1.5178000000e-01,-1.5997980783e+02
1.5178400000e-01,-1.6015256154e+02
1.5178800000e-01,-1.6088175067e+02
1.5179200000e-01,-1.6209505430e+02
1.5179600000e-01,-1.6356928069e+02
1.5180000000e-01,-1.6509217650e+02
1.5180400000e-01,-1.6645839820e+02
1.5180800000e-01,-1.6747273146e+02
1.5181200000e-01,-1.6795302623e+02
1.5181600000e-01,-1.6782190355e+02
1.5182000000e-01,-1.6722290314e+02
1.5182400000e-01,-1.6637910853e+02
1.5182800000e-01,-1.6550479984e+02
1.5183200000e-01,-1.6480626276e+02
1.5183600000e-01,-1.6452747461e+02
1.5184000000e-01,-1.6484048484e+02
1.5184400000e-01,-1.6559575316e+02
1.5184800000e-01,-1.6657851191e+02
1.5185200000e-01,-1.6758163955e+02
1.5185600000e-01,-1.6840523870e+02
1.5186000000e-01,-1.6885975251e+02
1.5186400000e-01,-1.6881067821e+02
1.5186800000e-01,-1.6835572949e+02
1.5187200000e-01,-1.6780141794e+02
1.5187600000e-01,-1.6734326795e+02
1.5188000000e-01,-1.6717160620e+02
1.5188400000e-01,-1.6746428354e+02
1.5188800000e-01,-1.6833690423e+02
1.5189200000e-01,-1.6971618252e+02
1.5189600000e-01,-1.7136605553e+02
1.5190000000e-01,-1.7306225680e+02
1.5190400000e-01,-1.7458792785e+02
1.5190800000e-01,-1.7573701406e+02
1.5191200000e-01,-1.7631735875e+02
1.5191600000e-01,-1.7624827303e+02
1.5192000000e-01,-1.7567536129e+02
1.5192400000e-01,-1.7481348538e+02
1.5192800000e-01,-1.7387027159e+02
1.5193200000e-01,-1.7304647829e+02
1.5193600000e-01,-1.7260344831e+02
1.5194000000e-01,-1.7275950553e+02
1.5194400000e-01,-1.7337765172e+02
1.5194800000e-01,-1.7423510037e+02
1.5195200000e-01,-1.7511782609e+02
1.5195600000e-01,-1.7581922336e+02
1.5196000000e-01,-1.7614332906e+02
1.5196400000e-01,-1.7596108078e+02
1.5196800000e-01,-1.7540639900e+02
1.5197200000e-01,-1.7481586882e+02
1.5197600000e-01,-1.7437281144e+02
1.5198000000e-01,-1.7425684026e+02
1.5198400000e-01,-1.7463482112e+02
1.5198800000e-01,-1.7561701990e+02
1.5199200000e-01,-1.7712920823e+02
1.5199600000e-01,-1.7892320071e+02
1.5200000000e-01,-1.8076337981e+02
1.5200400000e-01,-1.8242197338e+02
1.5200800000e-01,-1.8368261914e+02
1.5201200000e-01,-1.8434361117e+02
1.5201600000e-01,-1.8432093140e+02
1.5202000000e-01,-1.8376184923e+02
1.5202400000e-01,-1.8287331365e+02
1.5202800000e-01,-1.8185649812e+02
1.5203200000e-01,-1.8090676185e+02
1.5203600000e-01,-1.8030316919e+02
1.5204000000e-01,-1.8031003589e+02
1.5204400000e-01,-1.8080136012e+02
1.5204800000e-01,-1.8154633133e+02
1.5205200000e-01,-1.8232390330e+02
1.5205600000e-01,-1.8292060843e+02
1.5206000000e-01,-1.8313389037e+02
1.5206400000e-01,-1.8283911890e+02
1.5206800000e-01,-1.8220509630e+02
1.5207200000e-01,-1.8159895012e+02
1.5207600000e-01,-1.8119160854e+02
1.5208000000e-01,-1.8115181405e+02
1.5208400000e-01,-1.8163529733e+02
1.5208800000e-01,-1.8274644935e+02
1.5209200000e-01,-1.8440927787e+02
1.5209600000e-01,-1.8636346155e+02
1.5210000000e-01,-1.8836201199e+02
1.5210400000e-01,-1.9016625229e+02
1.5210800000e-01,-1.9154954891e+02
1.5211200000e-01,-1.9230070901e+02
1.5211600000e-01,-1.9233207022e+02
1.5212000000e-01,-1.9179197294e+02
1.5212400000e-01,-1.9087968316e+02
1.5212800000e-01,-1.8979014597e+02
1.5213200000e-01,-1.8871357180e+02
1.5213600000e-01,-1.8794729626e+02
1.5214000000e-01,-1.8780159759e+02
1.5214400000e-01,-1.8816029186e+02
1.5214800000e-01,-1.8878499529e+02
1.5215200000e-01,-1.8944803897e+02
1.5215600000e-01,-1.8992950377e+02
1.5216000000e-01,-1.9002065561e+02
1.5216400000e-01,-1.8960090678e+02
1.5216800000e-01,-1.8887322013e+02
1.5217200000e-01,-1.8823634696e+02
1.5217600000e-01,-1.8784928034e+02
1.5218000000e-01,-1.8787036315e+02
1.5218400000e-01,-1.8844464285e+02
1.5218800000e-01,-1.8967065967e+02
1.5219200000e-01,-1.9147034867e+02
1.5219600000e-01,-1.9357171048e+02
1.5220000000e-01,-1.9571677938e+02
1.5220400000e-01,-1.9765633349e+02
1.5220800000e-01,-1.9915378915e+02
1.5221200000e-01,-1.9998874498e+02
1.5221600000e-01,-2.0006972041e+02
1.5222000000e-01,-1.9954560068e+02
1.5222400000e-01,-1.9860820743e+02
1.5222800000e-01,-1.9744642399e+02
1.5223200000e-01,-1.9624657846e+02
1.5223600000e-01,-1.9532547672e+02
1.5224000000e-01,-1.9503677024e+02
1.5224400000e-01,-1.9527268371e+02
1.5224800000e-01,-1.9578735995e+02
1.5225200000e-01,-1.9634652593e+02
1.5225600000e-01,-1.9672382160e+02
1.5226000000e-01,-1.9670433796e+02
1.5226400000e-01,-1.9617071226e+02
1.5226800000e-01,-1.9535775456e+02
1.5227200000e-01,-1.9469562680e+02
1.5227600000e-01,-1.9433373904e+02
1.5228000000e-01,-1.9442008025e+02
1.5228400000e-01,-1.9508916622e+02
1.5228800000e-01,-1.9643343216e+02
1.5229200000e-01,-1.9837217996e+02
1.5229600000e-01,-2.0062198179e+02
1.5230000000e-01,-2.0291411543e+02
1.5230400000e-01,-2.0498903873e+02
1.5230800000e-01,-2.0660044259e+02
1.5231200000e-01,-2.0751893799e+02
1.5231600000e-01,-2.0764902879e+02
1.5232000000e-01,-2.0713962950e+02
1.5232400000e-01,-2.0617541158e+02
1.5232800000e-01,-2.0493945203e+02
1.5233200000e-01,-2.0363609185e+02
1.5233600000e-01,-2.0261828075e+02
1.5234000000e-01,-2.0223947085e+02
1.5234400000e-01,-2.0240017811e+02
1.5234800000e-01,-2.0284674276e+02
1.5235200000e-01,-2.0333799363e+02
1.5235600000e-01,-2.0364094609e+02
1.5236000000e-01,-2.0353444206e+02
1.5236400000e-01,-2.0290355499e+02
1.5236800000e-01,-2.0199222963e+02
